C091496G       -10.84  165.94  AZ.SND      AZ.SND..BHZ       33.55  -116.61     85.89   1943.20  2050.60     5.60     5.60      0.85      0.86      0.44     5.38     7.36     14.25      0.00      0.00      0.00      0.53      1.06
C091496G       -10.84  165.94  AZ.SND      AZ.SND..BHZ       33.55  -116.61     85.89   2290.80  2445.20     4.00     4.00      0.90      0.91      0.62     8.19    10.00     14.70      0.46      0.46      0.46      0.50      0.79
C091496G       -10.84  165.94  AZ.WMC      AZ.WMC..BHR       33.57  -116.67     85.84   1357.40  1429.20     1.80     1.80      0.91      0.92      0.83     3.84     4.59      5.11      0.77      0.77      0.77      0.60      0.67
C091496G       -10.84  165.94  AZ.WMC      AZ.WMC..BHR       33.57  -116.67     85.84   1429.20  1574.20     1.60     1.60      0.95      0.95      0.92     8.10     8.98      9.28      0.45      0.45      0.45      0.44      0.48
C091496G       -10.84  165.94  AZ.WMC      AZ.WMC..BHR       33.57  -116.67     85.84   2283.00  2406.80     3.00     3.00      0.98      0.99      0.81     7.15     7.37      9.03      0.45      0.46      0.45      0.39      0.62
C091496G       -10.84  165.94  AZ.WMC      AZ.WMC..BHZ       33.57  -116.67     85.84    686.40   821.00     0.00     0.00      0.91      0.91      0.91     7.17     8.74      8.74      0.18      0.18      0.18      0.43      0.43
C091496G       -10.84  165.94  AZ.WMC      AZ.WMC..BHZ       33.57  -116.67     85.84   1299.80  1429.40     2.20     2.20      0.86      0.86      0.69     6.56     8.83     11.10      0.78      0.78      0.78      0.65      0.76
C091496G       -10.84  165.94  AZ.WMC      AZ.WMC..BHZ       33.57  -116.67     85.84   1429.40  1549.40     2.00     2.00      0.87      0.87      0.79     6.15     8.09      8.90     -0.03     -0.03     -0.03      0.51      0.65
C091496G       -10.84  165.94  AZ.WMC      AZ.WMC..BHZ       33.57  -116.67     85.84   1942.80  2049.40     5.80     5.80      0.87      0.87      0.43     5.46     7.18     14.60      0.06      0.06      0.06      0.49      1.04
C091496G       -10.84  165.94  AZ.WMC      AZ.WMC..BHZ       33.57  -116.67     85.84   2199.00  2263.40     0.00     0.00      0.86      0.86      0.86     3.27     4.40      4.40      0.24      0.24      0.24      0.51      0.51
C091496G       -10.84  165.94  AZ.WMC      AZ.WMC..BHZ       33.57  -116.67     85.84   2290.40  2444.00     4.00     4.00      0.90      0.91      0.62     8.18     9.92     14.62      0.47      0.48      0.47      0.51      0.79
C091496G       -10.84  165.94  BK.CMB      BK.CMB..BHR       38.03  -120.39     84.27    678.80   852.20     0.40     0.40      0.91      0.91      0.91     9.27    11.23     11.26      0.11      0.11      0.11      0.42      0.42
C091496G       -10.84  165.94  BK.CMB      BK.CMB..BHR       38.03  -120.39     84.27   1298.40  1415.20    -0.20    -0.20      0.92      0.92      0.92     6.32     7.47      7.49      0.20      0.20      0.20      0.41      0.41
C091496G       -10.84  165.94  BK.CMB      BK.CMB..BHR       38.03  -120.39     84.27   1415.20  1543.00     2.80     2.80      0.90      0.90      0.80     6.75     8.35      9.43      0.11      0.11      0.11      0.44      0.61
C091496G       -10.84  165.94  BK.CMB      BK.CMB..BHR       38.03  -120.39     84.27   2086.60  2164.40     7.00     7.00      0.91      0.97      0.39     4.18     4.71     11.74      0.73      0.77      0.72      0.56      0.93
C091496G       -10.84  165.94  BK.CMB      BK.CMB..BHR       38.03  -120.39     84.27   2164.40  2228.00     0.40     0.40      0.95      0.96      0.95     3.56     3.88      3.94      0.41      0.42      0.41      0.41      0.42
C091496G       -10.84  165.94  BK.CMB      BK.CMB..BHR       38.03  -120.39     84.27   2245.20  2369.40     2.60     2.60      0.98      0.98      0.84     7.14     7.47      8.67      0.35      0.35      0.35      0.34      0.56
C091496G       -10.84  165.94  BK.CMB      BK.CMB..BHT       38.03  -120.39     84.27   1300.00  1428.80    -1.00    -1.00      0.93      0.93      0.90     7.06     8.11      8.41     -0.10     -0.10     -0.10      0.40      0.48
C091496G       -10.84  165.94  BK.CMB      BK.CMB..BHT       38.03  -120.39     84.27   1634.80  1754.80    -0.60    -0.60      0.92      0.93      0.91     6.51     7.62      7.72     -0.48     -0.48     -0.48      0.79      0.81
C091496G       -10.84  165.94  BK.CMB      BK.CMB..BHT       38.03  -120.39     84.27   1966.20  2069.60     0.00     0.00      0.95      0.95      0.95     5.78     6.40      6.40      0.11      0.11      0.11      0.32      0.32
C091496G       -10.84  165.94  BK.CMB      BK.CMB..BHZ       38.03  -120.39     84.27    678.80   814.20     0.00     0.00      0.93      0.93      0.93     7.43     8.54      8.54      0.14      0.14      0.14      0.37      0.37
C091496G       -10.84  165.94  BK.CMB      BK.CMB..BHZ       38.03  -120.39     84.27   2038.40  2163.20     3.20     3.20      0.94      0.94      0.81     6.89     7.79      9.02      0.27      0.26      0.26      0.38      0.58
C091496G       -10.84  165.94  BK.CMB      BK.CMB..BHZ       38.03  -120.39     84.27   2163.20  2223.40     1.80     1.80      0.96      0.98      0.92     3.41     3.62      3.84      0.41      0.42      0.41      0.38      0.47
C091496G       -10.84  165.94  BK.CMB      BK.CMB..BHZ       38.03  -120.39     84.27   2251.60  2369.20     3.00     3.00      0.97      0.97      0.80     6.68     7.11      8.67      0.41      0.41      0.41      0.39      0.62
C091496G       -10.84  165.94  CI.BAR      CI.BAR..BHR       32.68  -116.67     85.60    700.60   824.00    -0.60    -0.60      0.91      0.92      0.91     6.64     7.93      7.98      0.11      0.11      0.11      0.40      0.42
C091496G       -10.84  165.94  CI.BAR      CI.BAR..BHR       32.68  -116.67     85.60    905.80  1002.60     1.60     1.60      0.92      0.92      0.86     5.26     6.16      6.64     -0.06     -0.06     -0.06      0.40      0.55
