#event_id event_lat event_lon station netwk.stn.channel.comp slat slon EPIC_DIST relative_starttime relative_endtime shift(in s) CC_value(t) CC_value(0) wind_weight dlnA(t) dlnA(0)
C201505191525A -54.53  -132.39   AU.GIRL       AU.GIRL..BHR            -22.64    114.23     84.49   2308.40   2932.00      0.40      0.96      0.96      6.65      0.02      0.02
C201505191525A -54.53  -132.39   AU.GIRL       AU.GIRL..BHZ            -22.64    114.23     84.49   2317.40   3240.80      1.40      0.96      0.96      9.88     -0.08     -0.08
C201505191525A -54.53  -132.39   AU.HTT        AU.HTT..BHZ             -33.43    138.92     62.88   1675.20   2491.80      1.40      0.99      0.99      9.00      0.13      0.13
C201505191525A -54.53  -132.39   AU.INKA       AU.INKA..BHZ            -27.74    140.75     66.21   1771.40   2611.60      2.60      0.99      0.99      9.29      0.10      0.10
C201505191525A -54.53  -132.39   AU.KDU        AU.KDU..BHR             -12.69    132.47     82.86   2241.60   2972.00      3.00      0.98      0.97      7.97      0.12      0.12
C201505191525A -54.53  -132.39   AU.KDU        AU.KDU..BHT             -12.69    132.47     82.86   1899.00   2338.40      1.00      0.99      0.99      4.84     -0.22     -0.22
C201505191525A -54.53  -132.39   AU.KDU        AU.KDU..BHZ             -12.69    132.47     82.86   2138.80   3265.80      1.00      0.99      0.99     12.42      0.08      0.08
C201505191525A -54.53  -132.39   AU.KMBL       AU.KMBL..BHR            -31.37    121.88     73.46   1988.00   2685.80      1.00      0.96      0.96      7.43     -0.05     -0.05
C201505191525A -54.53  -132.39   AU.KMBL       AU.KMBL..BHZ            -31.37    121.88     73.46   1907.20   2743.80      1.00      0.97      0.97      9.04     -0.16     -0.16
C201505191525A -54.53  -132.39   AU.LCRK       AU.LCRK..BHR            -30.45    138.22     65.54   1741.80   2520.80      3.80      0.98      0.96      8.50      0.24      0.24
C201505191525A -54.53  -132.39   AU.LCRK       AU.LCRK..BHZ            -30.45    138.22     65.54   1756.60   2586.80      2.60      0.98      0.97      9.00      0.11      0.11
C201505191525A -54.53  -132.39   AU.LHI        AU.LHI..BHZ             -31.52    159.06     52.85   1365.00   2072.40      0.80      0.99      0.99      7.78      0.18      0.18
