YO     LSOL       10.282    -84.843   1075.000      0.000
YO     MANS       10.098    -85.381    118.800      0.000
YO     MGA2       12.149    -86.248     86.000      0.000
YO     N10        12.999    -86.267    620.400      0.000
YO     N11        13.196    -86.130   1098.500      0.000
YO     N12        13.385    -86.081    803.500      0.000
YO     N13        13.574    -85.853    524.300      0.000
YO     N2         12.233    -86.701     46.700      0.000
YO     N3         12.307    -86.645     68.300      0.000
YO     N4         12.401    -86.621     64.500      0.000
YO     N5         12.511    -86.594    105.700      0.000
YO     N6         12.566    -86.532    107.500      0.000
YO     N7         12.636    -86.494     78.600      0.000
YO     N8         12.701    -86.417    141.200      0.000
YO     N9         12.787    -86.374    166.400      0.000
YO     PALM       10.560    -85.076    294.700      0.000
YO     PUCA       10.333    -85.260     40.700      0.000
YO     QUEG       10.836    -85.508    290.100      0.000
YO     RITO       10.773    -84.930    144.300      0.000
YO     SONZ       11.115    -85.607    148.000      0.000
YO     TABL       11.075    -84.697     67.600      0.000
YO     TENO       10.704    -84.977    651.000      0.000
YO     TESU       10.633    -85.035    771.900      0.000
YO     TISM       12.113    -86.067    114.000      0.000
YO     VERA       10.854    -84.869     72.300      0.000
YO     ZAPA       10.172    -84.391   1664.200      0.000
GE     LVC       -22.613    -68.911   2930.000     30.000
GE     RIOB      -10.150    -67.747    220.000      3.000
NR     NE71       31.690   -115.905   1155.000      0.000
NU     BOAB       12.449    -85.666    381.000      5.000
US     LTX        29.334   -103.667   1013.000      0.000
YJ     AGU01     -45.151    -73.509     49.600      0.000
YJ     BMU01     -46.436    -72.672    360.700      0.000
YJ     CAL01     -45.479    -71.603    778.200      0.000
YJ     CHB01     -45.462    -72.817     57.300      0.000
YJ     CTS01     -44.734    -72.680     52.300      0.000
YJ     IBJ01     -44.686    -73.990     70.300      0.000
YJ     IDA01     -44.748    -72.210    342.600      0.000
YJ     IMG01     -44.402    -73.091     35.200      0.000
YJ     ISM01     -45.928    -73.831     40.900      0.000
YJ     MEL01     -43.895    -73.743    122.300      0.000
