C201407041500A -6.39  152.89  CN.KAPO     CN.KAPO..BHR      49.45   -82.51    117.08   3213.00  3450.00     2.40     2.40      0.92      0.93      0.90     5.48     6.39      6.60      0.49      0.49      0.49      0.49      0.52
C201407041500A -6.39  152.89  CN.KAPO     CN.KAPO..BHR      49.45   -82.51    117.08   4041.80  4385.80     0.60     0.60      0.92      0.93      0.92     7.95     9.29      9.31      0.05      0.05      0.05      0.38      0.38
C201407041500A -6.39  152.89  CN.KAPO     CN.KAPO..BHZ      49.45   -82.51    117.08   3111.80  3448.40     3.00     3.00      0.94      0.94      0.90     7.92     8.94      9.37      0.43      0.43      0.43      0.44      0.50
C201407041500A -6.39  152.89  CN.LLLB     CN.LLLB..BHZ      50.61  -121.88     92.05   2468.60  2807.40    -2.20    -2.20      0.92      0.92      0.90     7.82     9.17      9.40      0.07      0.07      0.07      0.38      0.43
C201407041500A -6.39  152.89  CN.SADO     CN.SADO..BHZ      44.77   -79.14    121.09   3160.60  3616.60     0.40     0.40      0.88      0.88      0.88    10.06    12.92     12.93      0.29      0.29      0.29      0.49      0.49
C201407041500A -6.39  152.89  CN.SADO     CN.SADO..BHZ      44.77   -79.14    121.09   4076.00  4270.60    -1.20    -1.20      0.91      0.92      0.91     4.45     5.30      5.36     -0.23     -0.23     -0.23      0.53      0.55
C201407041500A -6.39  152.89  CN.SCHQ     CN.SCHQ..BHR      54.83   -66.83    122.33   3214.80  3607.40     0.80     0.80      0.91      0.91      0.90     8.88    10.84     10.88      0.57      0.57      0.57      0.54      0.55
C201407041500A -6.39  152.89  CN.SCHQ     CN.SCHQ..BHZ      54.83   -66.83    122.33   3269.00  3610.40     0.40     0.40      0.91      0.91      0.91     7.77     9.38      9.39      0.52      0.52      0.52      0.52      0.52
C201407041500A -6.39  152.89  CN.ULM      CN.ULM..BHR       50.25   -95.87    108.61   2947.80  3261.00     1.00     1.00      0.95      0.95      0.94     7.40     8.28      8.33      0.18      0.18      0.18      0.34      0.36
C201407041500A -6.39  152.89  CN.ULM      CN.ULM..BHZ       50.25   -95.87    108.61   2915.60  3220.80     0.80     0.80      0.92      0.92      0.92     7.04     8.27      8.31      0.17      0.17      0.17      0.39      0.40
C201407041500A -6.39  152.89  CN.VLDQ     CN.VLDQ..BHZ      48.19   -77.76    120.46   3164.00  3539.20     1.80     1.80      0.93      0.93      0.92     8.76    10.04     10.21      0.43      0.43      0.43      0.45      0.48
C201407041500A -6.39  152.89  CN.VLDQ     CN.VLDQ..BHZ      48.19   -77.76    120.46   4084.60  4272.60    -5.60    -5.60      0.88      0.89      0.73     4.11     5.27      6.43      0.14      0.12      0.14      0.45      0.70
C201407041500A -6.39  152.89  CN.VLDQ     CN.VLDQ..BHZ      48.19   -77.76    120.46   4272.60  4526.00    -0.20    -0.20      0.92      0.92      0.92     5.84     6.87      6.87      0.59      0.59      0.59      0.53      0.53
C201407041500A -6.39  152.89  CN.WHY      CN.WHY..BHR       60.66  -134.88     87.11   2337.00  2741.80    -0.40    -0.40      0.93      0.93      0.93     9.43    10.86     10.87      0.37      0.37      0.37      0.44      0.44
C201407041500A -6.39  152.89  CN.WHY      CN.WHY..BHZ       60.66  -134.88     87.11   2339.00  2733.00    -0.20    -0.20      0.92      0.92      0.92     9.05    10.72     10.72      0.35      0.35      0.35      0.45      0.45
C201407041500A -6.39  152.89  CN.YKAW1    CN.YKAW1..BHR     62.48  -114.48     97.00   2621.80  2887.00     1.80     1.80      0.89      0.89      0.88     5.90     7.44      7.57      0.34      0.34      0.34      0.49      0.51
C201407041500A -6.39  152.89  CN.YKAW1    CN.YKAW1..BHZ     62.48  -114.48     97.00   2580.40  2888.00     1.00     1.00      0.91      0.91      0.91     7.00     8.45      8.49      0.29      0.29      0.29      0.44      0.45
C201407041500A -6.39  152.89  CN.YKAW3    CN.YKAW3..BHR     62.56  -114.61     96.94   2621.00  2885.00     0.60     0.60      0.93      0.93      0.93     6.12     7.11      7.12      0.36      0.36      0.36      0.44      0.44
C201407041500A -6.39  152.89  CN.YKAW3    CN.YKAW3..BHZ     62.56  -114.61     96.94   2579.00  2886.00     0.80     0.80      0.92      0.92      0.91     7.04     8.36      8.39      0.28      0.28      0.28      0.43      0.44
C201407041500A -6.39  152.89  CU.ANWB     CU.ANWB.00.BHZ    17.67   -61.79    144.73   4833.20  5029.80    -0.20    -0.20      0.85      0.86      0.85     4.19     5.75      5.75      0.42      0.42      0.43      0.56      0.56
C201407041500A -6.39  152.89  CU.GRTK     CU.GRTK.00.BHZ    21.51   -71.13    135.24   4354.60  4537.20     0.60     0.60      0.91      0.91      0.90     4.13     5.04      5.05      0.42      0.42      0.42      0.49      0.49
C201407041500A -6.39  152.89  CU.MTDJ     CU.MTDJ.00.BHR    18.23   -77.53    129.86   3964.60  4168.40     7.40     7.40      0.90      0.91      0.73     4.58     5.60      6.95     -0.03     -0.04     -0.03      0.43      0.74
C201407041500A -6.39  152.89  CU.SDDR     CU.SDDR.00.BHZ    18.98   -71.29    135.61   4343.40  4519.80    -1.40    -1.40      0.87      0.87      0.86     3.83     5.08      5.13      0.53      0.53      0.53      0.57      0.58
C201407041500A -6.39  152.89  CZ.DPC      CZ.DPC..BHR       50.36    16.41    123.31   3434.40  3733.40    -1.00    -1.00      0.99      0.99      0.98     7.37     7.58      7.62      0.19      0.19      0.19      0.23      0.25
C201407041500A -6.39  152.89  CZ.DPC      CZ.DPC..BHZ       50.36    16.41    123.31   3285.60  3450.60     1.60     1.60      0.87      0.86      0.86     3.58     4.77      4.82      0.35      0.35      0.35      0.53      0.54
C201407041500A -6.39  152.89  CZ.DPC      CZ.DPC..BHZ       50.36    16.41    123.31   3451.60  3732.60    -1.60    -1.60      0.99      0.99      0.97     6.93     7.12      7.21      0.21      0.21      0.21      0.24      0.28
C201407041500A -6.39  152.89  CZ.KHC      CZ.KHC..BHR       49.13    13.58    125.52   3487.40  3794.80    -1.80    -1.80      0.98      0.98      0.97     7.55     7.82      7.95      0.34      0.34      0.34      0.33      0.36
C201407041500A -6.39  152.89  CZ.KHC      CZ.KHC..BHR       49.13    13.58    125.52   4295.20  4538.00     3.60     3.60      0.95      0.95      0.88     5.77     6.38      6.94     -0.06     -0.06     -0.06      0.33      0.52
C201407041500A -6.39  152.89  CZ.KHC      CZ.KHC..BHR       49.13    13.58    125.52   4538.00  4699.00     1.20     1.40      0.91      0.91      0.90     3.65     4.43      4.49      0.17      0.17      0.17      0.42      0.44
C201407041500A -6.39  152.89  CZ.KHC      CZ.KHC..BHZ       49.13    13.58    125.52   3515.00  3796.40    -2.60    -2.60      0.99      0.99      0.95     6.93     7.13      7.38      0.23      0.22      0.23      0.25      0.34
C201407041500A -6.39  152.89  DK.ANGG     DK.ANGG..BHZ      65.62   -37.64    120.53   3116.00  3580.00    -4.60    -4.60      0.92      0.92      0.83    10.62    12.65     13.92      0.22      0.22      0.22      0.42      0.55
C201407041500A -6.39  152.89  DK.ANGG     DK.ANGG..BHZ      65.62   -37.64    120.53   4366.80  4578.80    -1.20    -1.20      0.91      0.91      0.90     4.82     5.82      5.89     -0.10     -0.10     -0.10      0.46      0.48
C201407041500A -6.39  152.89  DK.BSD      DK.BSD..BHR       55.11    14.91    121.14   3276.20  3638.20    -1.60    -1.60      0.91      0.91      0.89     8.21     9.97     10.13      0.54      0.54      0.54      0.53      0.55
C201407041500A -6.39  152.89  DK.BSD      DK.BSD..BHZ       55.11    14.91    121.14   3291.80  3697.00    -0.60    -0.60      0.97      0.97      0.97     9.85    10.42     10.43      0.43      0.43      0.43      0.40      0.40
C201407041500A -6.39  152.89  DK.DBG      DK.DBG.00.BHR     74.31   -20.22    112.14   3032.80  3471.80    -0.40    -0.40      0.95      0.95      0.95    10.45    11.53     11.54      0.32      0.32      0.32      0.38      0.38
C201407041500A -6.39  152.89  DK.DBG      DK.DBG.00.BHR     74.31   -20.22    112.14   4079.20  4349.20     1.60     1.60      0.94      0.96      0.94     6.36     7.06      7.20     -0.10     -0.08     -0.10      0.32      0.38
C201407041500A -6.39  152.89  DK.DBG      DK.DBG.00.BHZ     74.31   -20.22    112.14   3106.80  3487.20     0.20     0.20      0.94      0.94      0.94     8.96    10.10     10.10      0.23      0.23      0.23      0.37      0.37
C201407041500A -6.39  152.89  DK.DY2G     DK.DY2G.10.BHR    66.48   -46.31    118.68   3197.20  3403.80    -1.60    -1.40      0.88      0.88      0.87     4.54     5.87      5.94      0.01      0.01      0.01      0.49      0.51
C201407041500A -6.39  152.89  DK.DY2G     DK.DY2G.10.BHR    66.48   -46.31    118.68   4020.00  4331.00     1.80     1.80      0.96      0.96      0.95     7.44     8.12      8.20     -0.24     -0.24     -0.24      0.43      0.46
C201407041500A -6.39  152.89  DK.DY2G     DK.DY2G.10.BHZ    66.48   -46.31    118.68   3201.20  3402.40    -1.60    -1.60      0.92      0.92      0.91     4.63     5.45      5.52      0.02      0.02      0.02      0.39      0.42
C201407041500A -6.39  152.89  DK.DY2G     DK.DY2G.10.BHZ    66.48   -46.31    118.68   4394.60  4611.00    -1.80    -1.80      0.88      0.88      0.86     4.76     6.15      6.30      0.08      0.08      0.08      0.48      0.52
C201407041500A -6.39  152.89  DK.ICESG    DK.ICESG.00.BHR    69.09   -39.65    116.96   3209.40  3491.00    -3.40    -3.40      0.92      0.92      0.87     6.48     7.64      8.05      0.39      0.39      0.39      0.46      0.52
C201407041500A -6.39  152.89  DK.ICESG    DK.ICESG.00.BHR    69.09   -39.65    116.96   4038.60  4369.40     1.00     1.00      0.97      0.97      0.97     8.02     8.52      8.55     -0.24     -0.24     -0.24      0.39      0.40
C201407041500A -6.39  152.89  DK.ICESG    DK.ICESG.00.BHZ    69.09   -39.65    116.96   3178.40  3500.40    -3.80    -3.80      0.92      0.92      0.86     7.41     8.74      9.38      0.24      0.24      0.24      0.41      0.52
C201407041500A -6.39  152.89  DK.ISOG     DK.ISOG..BHZ      65.55   -38.98    120.48   3181.00  3681.60    -4.60    -4.60      0.89      0.89      0.81    11.20    13.99     15.42      0.16      0.16      0.16      0.45      0.59
C201407041500A -6.39  152.89  DK.ISOG     DK.ISOG..BHZ      65.55   -38.98    120.48   4366.80  4579.40    -1.20    -1.20      0.94      0.95      0.94     5.02     5.62      5.68      0.09      0.09      0.09      0.33      0.35
C201407041500A -6.39  152.89  DK.NEEM     DK.NEEM.00.BHR    77.44   -51.07    107.98   2927.40  3277.00    -0.20    -0.20      0.86      0.86      0.86     7.49    10.19     10.20      0.46      0.46      0.46      0.56      0.56
C201407041500A -6.39  152.89  DK.NEEM     DK.NEEM.00.BHZ    77.44   -51.07    107.98   2909.00  3448.40    -0.20    -0.20      0.87      0.87      0.87    11.72    15.52     15.52      0.35      0.35      0.35      0.52      0.52
C201407041500A -6.39  152.89  DK.NOR      DK.NOR..BHR       81.60   -16.66    104.78   2927.80  3238.00     6.20     6.20      0.94      0.94      0.79     7.27     8.25      9.83      0.19      0.19      0.19      0.36      0.62
C201407041500A -6.39  152.89  DK.NOR      DK.NOR..BHZ       81.60   -16.66    104.78   2879.60  3239.40     4.40     4.40      0.96      0.96      0.88     8.60     9.40     10.21      0.24      0.24      0.24      0.34      0.48
C201407041500A -6.39  152.89  DK.NRS      DK.NRS..BHR       61.16   -45.42    123.78   3442.20  3753.20    -2.00    -2.00      0.85      0.85      0.84     6.63     9.11      9.27      0.29      0.29      0.29      0.53      0.55
C201407041500A -6.39  152.89  DK.NRS      DK.NRS..BHR       61.16   -45.42    123.78   3992.20  4238.60     2.40     2.40      0.98      0.98      0.96     6.02     6.29      6.41     -0.13     -0.13     -0.13      0.26      0.33
C201407041500A -6.39  152.89  DK.NUUK     DK.NUUK.00.BHZ    64.18   -51.67    119.81   3256.60  3619.20     0.00     0.00      0.90      0.90      0.90     8.18    10.04     10.04      0.19      0.19      0.19      0.44      0.44
C201407041500A -6.39  152.89  DK.SCO      DK.SCO..BHR       70.49   -21.95    116.02   3215.80  3650.60     0.80     0.80      0.95      0.95      0.95    10.32    11.44     11.47      0.35      0.35      0.35      0.40      0.40
C201407041500A -6.39  152.89  DK.SCO      DK.SCO..BHZ       70.49   -21.95    116.02   3217.60  3590.00     0.40     0.40      0.95      0.95      0.95     8.85     9.79      9.80      0.34      0.34      0.34      0.39      0.39
C201407041500A -6.39  152.89  DK.SOEG     DK.SOEG.00.BHR    68.20   -31.38    118.33   3236.20  3684.60    -4.40    -4.40      0.88      0.88      0.81     9.86    12.75     13.91      0.56      0.56      0.56      0.57      0.64
C201407041500A -6.39  152.89  DK.SOEG     DK.SOEG.00.BHZ    68.20   -31.38    118.33   3220.20  3593.60    -5.00    -5.00      0.85      0.85      0.75     7.97    10.92     12.38      0.44      0.44      0.44      0.56      0.67
C201407041500A -6.39  152.89  DK.TULEG    DK.TULEG..BHR     76.54   -68.82    106.46   2778.20  3174.00    -3.60    -3.60      0.92      0.92      0.85     9.11    10.74     11.61     -0.05     -0.05     -0.05      0.41      0.56
C201407041500A -6.39  152.89  DK.TULEG    DK.TULEG..BHZ     76.54   -68.82    106.46   2863.80  3176.00    -4.20    -4.20      0.92      0.92      0.83     7.17     8.49      9.44      0.07      0.07      0.07      0.39      0.57
C201407041500A -6.39  152.89  EI.IDGL     EI.IDGL..BHZ      55.07    -7.51    129.11   4736.60  4915.20     1.60     1.60      0.90      0.90      0.89     4.01     4.95      5.01      0.27      0.27      0.27      0.45      0.47
C201407041500A -6.39  152.89  EI.IGLA     EI.IGLA..BHR      53.42    -9.38    131.07   3970.20  4132.40     1.40     1.40      0.94      0.94      0.93     3.82     4.30      4.34     -0.03     -0.03     -0.03      0.34      0.37
C201407041500A -6.39  152.89  FR.RUSF     FR.RUSF.01.BHZ    43.94     5.48    133.14   3571.80  3732.40     0.20     0.20      0.89      0.90      0.90     3.59     4.48      4.48      0.39      0.39      0.39      0.49      0.50
C201407041500A -6.39  152.89  FR.RUSF     FR.RUSF.01.BHZ    43.94     5.48    133.14   3732.40  4021.00    -0.20    -0.20      0.99      0.99      0.99     7.11     7.32      7.32      0.09      0.09      0.09      0.18      0.18
C201407041500A -6.39  152.89  G.AIS       G.AIS.00.BHZ     -37.80    77.57     74.68   2008.20  2259.40     2.80     2.80      0.96      0.96      0.92     6.05     6.52      6.82      0.35      0.35      0.35      0.37      0.45
C201407041500A -6.39  152.89  G.CAN       G.CAN.00.BHR     -35.32   149.00     29.08    744.20   971.40     1.00     1.00      0.98      0.98      0.97     5.55     5.81      5.84     -0.17     -0.17     -0.17      0.30      0.32
C201407041500A -6.39  152.89  G.CAN       G.CAN.00.BHZ     -35.32   149.00     29.08    717.00   971.80     0.20     0.20      0.98      0.98      0.98     6.26     6.49      6.49     -0.24     -0.24     -0.24      0.34      0.34
C201407041500A -6.39  152.89  G.CLF       G.CLF.00.BHZ      48.03     2.26    131.73   3668.00  3940.20    -1.40    -1.40      0.96      0.96      0.95     6.56     7.06      7.14      0.58      0.58      0.58      0.48      0.49
C201407041500A -6.39  152.89  G.COYC      G.COYC.10.BHR    -45.57   -72.08    114.68   3153.60  3555.60    -7.40    -7.40      0.97      0.97      0.73     9.78    10.32     13.85     -0.26     -0.26     -0.26      0.40      0.90
C201407041500A -6.39  152.89  G.COYC      G.COYC.10.BHR    -45.57   -72.08    114.68   4157.20  4418.00     9.60     9.60      0.87      0.90      0.61     5.67     7.21     10.62     -0.16     -0.18     -0.16      0.52      0.97
C201407041500A -6.39  152.89  G.COYC      G.COYC.10.BHZ    -45.57   -72.08    114.68   3206.00  3555.60    -7.60    -7.60      0.98      0.98      0.71     8.55     8.93     12.35     -0.32     -0.32     -0.32      0.45      0.98
C201407041500A -6.39  152.89  G.CRZF      G.CRZF.00.BHZ    -46.43    51.86     93.13   2489.00  2806.00     2.60     2.60      0.91      0.92      0.89     7.24     8.65      8.93     -0.20     -0.20     -0.20      0.51      0.57
C201407041500A -6.39  152.89  G.DZM       G.DZM.00.BHR     -22.07   166.44     20.41    496.80   714.20     2.80     2.80      0.89      0.89      0.85     4.86     6.07      6.42     -0.03     -0.03     -0.03      0.47      0.56
C201407041500A -6.39  152.89  G.DZM       G.DZM.00.BHT     -22.07   166.44     20.41    422.20   637.20    -1.00    -1.00      0.99      0.99      0.98     5.32     5.43      5.46      0.16      0.16      0.16      0.19      0.22
C201407041500A -6.39  152.89  G.DZM       G.DZM.00.BHZ     -22.07   166.44     20.41    545.40   716.60     3.20     3.20      0.99      0.99      0.93     4.23     4.33      4.61     -0.02     -0.02     -0.02      0.16      0.39
C201407041500A -6.39  152.89  G.ECH       G.ECH.10.BHR      48.22     7.16    129.34   3568.80  3886.80    -1.20    -1.20      0.96      0.97      0.96     7.67     8.24      8.29      0.13      0.13      0.13      0.27      0.29
C201407041500A -6.39  152.89  G.ECH       G.ECH.10.BHZ      48.22     7.16    129.34   3573.60  3885.60    -3.20    -3.20      0.96      0.96      0.92     7.50     8.09      8.45     -0.01     -0.01     -0.01      0.27      0.39
C201407041500A -6.39  152.89  G.FOMA      G.FOMA.00.BHR    -24.98    46.98    101.83   2777.60  3076.00     0.00     0.00      0.97      0.97      0.97     7.22     7.71      7.71      0.28      0.28      0.28      0.33      0.33
C201407041500A -6.39  152.89  G.INU       G.INU.00.BHR      35.35   137.03     44.24   1169.80  1387.60     8.20     8.20      0.86      0.87      0.60     4.71     6.29      9.09     -0.26     -0.26     -0.26      0.66      1.06
C201407041500A -6.39  152.89  G.INU       G.INU.00.BHT      35.35   137.03     44.24   1034.20  1234.40     5.40     5.40      0.87      0.87      0.74     4.35     5.74      6.80     -0.72     -0.72     -0.72      1.29      1.49
C201407041500A -6.39  152.89  G.IVI       G.IVI.00.BHR      61.21   -48.17    123.21   3335.20  3671.40    -1.20    -1.20      0.94      0.94      0.93     7.86     8.98      9.05      0.22      0.22      0.22      0.38      0.39
C201407041500A -6.39  152.89  G.IVI       G.IVI.00.BHR      61.21   -48.17    123.21   3952.20  4244.40     3.00     3.00      0.95      0.95      0.92     6.91     7.71      7.93     -0.09     -0.09     -0.09      0.35      0.43
C201407041500A -6.39  152.89  G.IVI       G.IVI.00.BHR      61.21   -48.17    123.21   4262.20  4465.80    -0.80    -0.80      0.96      0.96      0.96     4.89     5.29      5.31     -0.16     -0.16     -0.16      0.35      0.36
C201407041500A -6.39  152.89  G.IVI       G.IVI.00.BHZ      61.21   -48.17    123.21   3348.80  3796.20    -1.40    -1.40      0.93      0.93      0.92    10.41    12.01     12.13      0.14      0.14      0.14      0.37      0.39
C201407041500A -6.39  152.89  G.IVI       G.IVI.00.BHZ      61.21   -48.17    123.21   4323.60  4541.60     0.00     0.00      0.91      0.91      0.91     4.98     5.97      5.97      0.27      0.27      0.27      0.43      0.43
C201407041500A -6.39  152.89  G.KIP       G.KIP.10.BHR      21.42  -158.01     55.67   1440.00  1807.40    -2.00    -2.00      0.95      0.95      0.93     8.74     9.65      9.89      0.36      0.36      0.36      0.40      0.44
C201407041500A -6.39  152.89  G.KIP       G.KIP.10.BHZ      21.42  -158.01     55.67   1484.80  1930.20    -1.80    -1.80      0.96      0.96      0.94    10.65    11.64     11.85      0.20      0.20      0.20      0.32      0.36
C201407041500A -6.39  152.89  G.MBO       G.MBO.10.BHR      14.39   -16.96    167.59   4804.20  5042.60     1.60     1.60      0.93      0.93      0.92     5.54     6.40      6.46      0.31      0.31      0.31      0.41      0.43
C201407041500A -6.39  152.89  G.MBO       G.MBO.10.BHZ      14.39   -16.96    167.59   4745.40  5049.20     1.00     1.00      0.91      0.91      0.91     6.91     8.34      8.38      0.36      0.36      0.36      0.47      0.47
C201407041500A -6.39  152.89  G.NOUC      G.NOUC.00.BHR    -22.10   166.31     20.35    548.00   712.00     2.60     2.60      0.99      0.99      0.95     4.06     4.14      4.34     -0.02     -0.02     -0.02      0.14      0.33
C201407041500A -6.39  152.89  G.NOUC      G.NOUC.00.BHT    -22.10   166.31     20.35    420.40   635.20    -1.00    -1.00      0.99      0.99      0.98     5.32     5.42      5.46      0.12      0.12      0.12      0.17      0.20
C201407041500A -6.39  152.89  G.NOUC      G.NOUC.00.BHZ    -22.10   166.31     20.35    414.00   714.40     2.80     2.80      0.99      0.99      0.94     7.42     7.60      7.96     -0.13     -0.13     -0.13      0.22      0.39
C201407041500A -6.39  152.89  G.PAF       G.PAF.00.BHR     -49.35    70.21     80.56   2168.00  2451.00     1.40     1.40      0.99      0.99      0.98     6.98     7.17      7.25      0.06      0.06      0.06      0.17      0.22
C201407041500A -6.39  152.89  G.PAF       G.PAF.00.BHZ     -49.35    70.21     80.56   2098.80  2502.80     0.80     0.80      0.98      0.98      0.98     9.88    10.32     10.35      0.02      0.02      0.02      0.20      0.22
C201407041500A -6.39  152.89  G.PEL       G.PEL.00.BHR     -33.14   -70.67    123.17   3435.60  3755.60    -1.40    -1.40      0.95      0.95      0.94     7.56     8.46      8.54      0.29      0.29      0.29      0.38      0.40
C201407041500A -6.39  152.89  G.PEL       G.PEL.00.BHR     -33.14   -70.67    123.17   3956.80  4172.20     7.80     7.80      0.95      0.96      0.83     5.11     5.61      6.48      0.09      0.09      0.09      0.28      0.56
C201407041500A -6.39  152.89  G.PEL       G.PEL.00.BHR     -33.14   -70.67    123.17   4295.60  4601.40     1.60     1.60      0.92      0.92      0.91     7.06     8.27      8.37      0.03      0.03      0.03      0.38      0.41
C201407041500A -6.39  152.89  G.PEL       G.PEL.00.BHZ     -33.14   -70.67    123.17   3296.80  3767.60    -1.00    -1.00      0.96      0.96      0.95    11.26    12.30     12.39      0.20      0.20      0.20      0.32      0.34
C201407041500A -6.39  152.89  G.PEL       G.PEL.00.BHZ     -33.14   -70.67    123.17   4191.40  4365.60     1.60     1.60      0.89      0.90      0.89     3.89     4.85      4.92      0.48      0.48      0.48      0.52      0.54
C201407041500A -6.39  152.89  G.PPTF      G.PPTF.00.BHR    -17.59  -149.57     57.34   1588.00  1900.00     0.40     0.40      0.95      0.95      0.95     7.38     8.24      8.25     -0.13     -0.13     -0.13      0.38      0.38
C201407041500A -6.39  152.89  G.PPTF      G.PPTF.00.BHZ    -17.59  -149.57     57.34   1543.00  1911.40     1.00     1.00      0.96      0.96      0.96     8.83     9.59      9.63     -0.28     -0.28     -0.28      0.46      0.47
C201407041500A -6.39  152.89  G.RER       G.RER.00.BHR     -21.17    55.74     94.58   2613.60  2823.60     0.40     0.40      0.91      0.91      0.91     4.76     5.79      5.79      0.35      0.35      0.35      0.47      0.47
C201407041500A -6.39  152.89  G.RER       G.RER.00.BHZ     -21.17    55.74     94.58   2539.40  2880.80     1.00     1.00      0.90      0.90      0.90     7.70     9.45      9.50      0.28      0.28      0.28      0.46      0.46
C201407041500A -6.39  152.89  G.RODM      G.RODM.00.BHZ    -19.70    63.44     87.59   2408.60  2674.20     1.40     1.40      0.95      0.95      0.94     6.29     7.01      7.08      0.21      0.21      0.21      0.35      0.37
C201407041500A -6.39  152.89  G.SANVU     G.SANVU.00.BHR   -15.45   167.20     16.72    405.00   612.40     0.20     0.20      0.98      0.98      0.98     5.10     5.27      5.27      0.31      0.31      0.31      0.31      0.31
C201407041500A -6.39  152.89  G.SANVU     G.SANVU.00.BHT   -15.45   167.20     16.72    333.00   550.80    -0.80    -0.80      0.99      0.99      0.98     5.38     5.51      5.54     -0.03     -0.03     -0.03      0.16      0.19
C201407041500A -6.39  152.89  G.SANVU     G.SANVU.00.BHZ   -15.45   167.20     16.72    399.40   612.60     0.60     0.60      0.99      0.99      0.99     5.27     5.39      5.40      0.11      0.11      0.11      0.17      0.19
C201407041500A -6.39  152.89  G.SPB       G.SPB.00.BHR     -23.59   -47.43    144.40   4048.80  4307.80     0.20     0.20      0.95      0.95      0.95     6.17     6.80      6.80     -0.09     -0.09     -0.09      0.33      0.33
C201407041500A -6.39  152.89  G.SPB       G.SPB.00.BHZ     -23.59   -47.43    144.40   4065.60  4328.60     0.00     0.00      0.94      0.94      0.94     6.15     7.03      7.03     -0.02     -0.02     -0.02      0.36      0.36
C201407041500A -6.39  152.89  G.SSB       G.SSB.00.BHR      45.28     4.54    132.69   3658.80  4012.40    -1.80    -1.80      0.97      0.97      0.96     8.60     9.08      9.22      0.49      0.49      0.49      0.43      0.45
C201407041500A -6.39  152.89  G.SSB       G.SSB.00.BHR      45.28     4.54    132.69   4175.60  4427.00     3.40     3.40      0.86      0.86      0.79     5.41     7.29      7.94      0.03      0.03      0.03      0.52      0.64
C201407041500A -6.39  152.89  G.SSB       G.SSB.00.BHZ      45.28     4.54    132.69   3735.60  3986.20    -1.40    -1.40      0.96      0.96      0.95     6.02     6.52      6.58      0.34      0.34      0.34      0.37      0.39
C201407041500A -6.39  152.89  G.SSB       G.SSB.00.BHZ      45.28     4.54    132.69   4406.40  4599.40     5.00     5.00      0.85      0.85      0.76     4.11     5.67      6.33     -0.12     -0.12     -0.12      0.59      0.75
C201407041500A -6.39  152.89  G.TAM       G.TAM.00.BHR      22.79     5.53    144.92   3792.60  3954.20     2.20     2.20      0.86      0.86      0.84     3.46     4.69      4.78     -0.44     -0.43     -0.44      0.85      0.88
C201407041500A -6.39  152.89  G.TAM       G.TAM.00.BHR      22.79     5.53    144.92   4173.40  4383.20     4.00     4.00      0.93      0.93      0.87     4.86     5.64      6.01      0.56      0.55      0.56      0.51      0.57
C201407041500A -6.39  152.89  G.TAM       G.TAM.00.BHZ      22.79     5.53    144.92   4173.40  4482.40     4.60     4.60      0.94      0.94      0.88     7.28     8.20      8.83      0.62      0.62      0.62      0.52      0.59
C201407041500A -6.39  152.89  G.TAOE      G.TAOE.00.BHZ     -8.85  -140.15     66.53   1769.00  2108.80   -10.20   -10.20      0.95      0.95      0.62     8.10     8.90     13.75     -0.15     -0.15     -0.15      0.36      0.95
C201407041500A -6.39  152.89  G.TRIS      G.TRIS.10.BHZ    -37.07   -12.32    134.73   3728.60  3913.00    -1.00    -1.00      0.96      0.96      0.96     4.44     4.78      4.80     -0.14     -0.14     -0.14      0.32      0.34
C201407041500A -6.39  152.89  G.TRIS      G.TRIS.10.BHZ    -37.07   -12.32    134.73   4382.40  4584.60     3.40     3.40      0.93      0.93      0.88     4.69     5.44      5.75     -0.23     -0.23     -0.23      0.50      0.61
C201407041500A -6.39  152.89  GB.DRUM     GB.DRUM..BHR      56.91    -2.49    126.16   4024.20  4245.40     3.40     3.40      0.95      0.96      0.91     5.27     5.79      6.08     -0.01     -0.01     -0.01      0.30      0.43
C201407041500A -6.39  152.89  GB.ESK      GB.ESK..BHR       55.32    -3.21    127.74   4000.00  4222.80     2.00     2.00      0.94      0.95      0.93     5.26     5.86      6.01     -0.15     -0.16     -0.15      0.38      0.44
C201407041500A -6.39  152.89  GB.HMNX     GB.HMNX..BHZ      50.87     0.34    130.28   3412.20  3636.20     0.00     0.00      0.87      0.87      0.87     4.87     6.44      6.44      0.54      0.54      0.54      0.57      0.57
C201407041500A -6.39  152.89  GB.JSA      GB.JSA..BHR       49.19    -2.17    132.59   3707.80  3896.40     3.60     3.60      0.88      0.89      0.85     4.13     5.30      5.57      0.50      0.51      0.50      0.54      0.58
C201407041500A -6.39  152.89  GB.LMK      GB.LMK..BHZ       53.46    -0.33    128.41   3537.20  3754.20     8.60     8.60      0.88      0.89      0.72     4.78     6.13      7.52      0.52      0.52      0.52      0.55      0.70
C201407041500A -6.39  152.89  GE.DAG      GE.DAG..BHZ       76.77   -18.66    109.63   2977.40  3484.20     0.60     0.60      0.94      0.94      0.94    11.94    13.44     13.46      0.24      0.24      0.24      0.37      0.37
C201407041500A -6.39  152.89  GE.SUMG     GE.SUMG..BHR      72.58   -38.45    113.64   3114.40  3506.40    -1.20    -1.20      0.89      0.89      0.89     8.75    10.98     11.04      0.54      0.54      0.54      0.55      0.55
