event_name     event_lat  event_lon  station     station_lat  station_lon  DT/T    
C200704211753A -45.4800  287.0500  CU.BCIP       9.1660  280.1630   -0.3911
C200704211753A -45.4800  287.0500  CU.BCIP       9.1660  280.1630    0.0608
C200704211753A -45.4800  287.0500  CU.TGUH      14.0570  272.7270    0.0332
C200704211753A -45.4800  287.0500  CX.PB03     -22.0480  290.2470   -0.9449
C200704211753A -45.4800  287.0500  CX.PB04     -22.3340  289.8510   -0.7570
C200704211753A -45.4800  287.0500  CX.PB05     -22.8530  289.7980   -0.6908
C200704211753A -45.4800  287.0500  CX.PB06     -22.7060  290.4280   -1.0048
C200704211753A -45.4800  287.0500  CX.PB07     -21.7270  290.1140   -0.8974
C200704211753A -45.4800  287.0500  CX.PB08     -20.1410  290.8470    1.0944
C200704211753A -45.4800  287.0500  G.HDC        10.0020  275.8890    0.0241
C200704211753A -45.4800  287.0500  G.KIP        21.4200  201.9890   -0.0849
C200704211753A -45.4800  287.0500  G.KIP        21.4200  201.9890   -0.1048
C200704211753A -45.4800  287.0500  G.PEL       -33.1440  289.3250   -0.5413
C200704211753A -45.4800  287.0500  G.PPT       -17.5690  210.4240   -0.4467
C200704211753A -45.4800  287.0500  G.PPT       -17.5690  210.4240   -0.4509
C200704211753A -45.4800  287.0500  G.UNM        19.3300  260.8220   -0.2006
C200704211753A -45.4800  287.0500  G.UNM        19.3300  260.8220   -0.1732
C200704211753A -45.4800  287.0500  GT.PLCA     -40.7330  289.4490   -1.1145
C200704211753A -45.4800  287.0500  GT.PLCA     -40.7330  289.4490   -2.0860
C200704211753A -45.4800  287.0500  II.EFI      -51.6750  301.9360    0.3778
C200704211753A -45.4800  287.0500  II.EFI      -51.6750  301.9360    1.0039
C200704211753A -45.4800  287.0500  II.EFI      -51.6750  301.9360    0.4310
C200704211753A -45.4800  287.0500  II.RPN      -27.1270  250.6660    0.0177
C200704211753A -45.4800  287.0500  IU.HKT       29.9620  264.1620    0.0688
C200704211753A -45.4800  287.0500  IU.KIP       21.4200  201.9890   -0.0849
C200704211753A -45.4800  287.0500  IU.KIP       21.4200  201.9890   -0.1048
C200704211753A -45.4800  287.0500  IU.POHA      19.7570  204.4670   -0.1365
C200704211753A -45.4800  287.0500  IU.POHA      19.7570  204.4670   -0.1408
C200704211753A -45.4800  287.0500  IU.PTCN     -25.0710  229.9050   -0.1814
C200704211753A -45.4800  287.0500  IU.PTCN     -25.0710  229.9050   -0.4569
C200704211753A -45.4800  287.0500  IU.RAO      -29.2450  182.0710   -0.2574
C200704211753A -45.4800  287.0500  IU.TEIG      20.2260  271.7240    0.1617
C200704211753A -45.4800  287.0500  IU.TRQA     -38.0570  298.0210   -0.5359
C200704211753A -45.4800  287.0500  IU.TRQA     -38.0570  298.0210   -0.6615
C200704211753A -45.4800  287.0500  IU.TRQA     -38.0570  298.0210   -0.0560
C200704211753A -45.4800  287.0500  NR.NE80      30.5000  247.6800    0.2755
C200704211753A -45.4800  287.0500  NR.NE81      28.9180  250.3640    0.2639
C200704211753A -45.4800  287.0500  NR.NE82      26.9160  250.7690    0.2730
C200704211753A -45.4800  287.0500  NR.NE83      24.7310  252.2610    0.2560
C200704211753A -45.4800  287.0500  TA.216A      32.0020  248.5430    0.2540
C200704211753A -45.4800  287.0500  TA.217A      31.7750  249.1840    0.2737
C200704211753A -45.4800  287.0500  TA.218A      31.9740  249.9540    0.2559
C200704211753A -45.4800  287.0500  TA.219A      31.9990  250.7410    0.1795
C200704211753A -45.4800  287.0500  TA.318A      31.4390  250.0090    0.2495
C200704211753A -45.4800  287.0500  TA.319A      31.3760  250.7190    0.2040
C200704211753A -45.4800  287.0500  US.KVTX      27.5460  262.1070   -0.1329
C200704211753A -45.4800  287.0500  XF.MA01      18.9010  256.0890    0.2105
C200704211753A -45.4800  287.0500  XF.MA02      18.6270  256.3270    0.2305
C200704211753A -45.4800  287.0500  XF.MA04      18.6890  256.7010    0.1941
C200704211753A -45.4800  287.0500  XF.MA06      18.1460  257.1200    0.1962
C200704211753A -45.4800  287.0500  XF.MA09      18.0620  257.3430    0.2032
C200704211753A -45.4800  287.0500  XF.MA17      19.4900  257.9670    0.0184
C200704211753A -45.4800  287.0500  XF.MA19      18.9100  256.4450    0.1824
C200704211753A -45.4800  287.0500  XF.MA21      19.8540  257.0620    0.1588
C200704211753A -45.4800  287.0500  XF.MA23      19.6670  256.8970    0.2244
C200704211753A -45.4800  287.0500  XF.MA24      19.8720  256.4140    0.1598
C200704211753A -45.4800  287.0500  XF.MA27      20.1210  256.8560    0.1411
C200704211753A -45.4800  287.0500  XF.MA32      19.6160  255.4660    0.1817
C200704211753A -45.4800  287.0500  XF.MA34      19.6620  255.2100    0.2165
C200704211753A -45.4800  287.0500  XF.MA36      19.3590  255.1070    0.2267
C200704211753A -45.4800  287.0500  XF.MA37      19.8990  254.6810    0.2122
C200704211753A -45.4800  287.0500  XF.MA38      19.9620  255.0160    0.2125
C200704211753A -45.4800  287.0500  XF.MA41      20.1850  255.7460    0.1717
C200704211753A -45.4800  287.0500  XF.MA45      19.8120  255.7800    0.1803
C200704211753A -45.4800  287.0500  XF.MA46      19.7890  256.0320    0.1521
C200704211753A -45.4800  287.0500  XF.MA49      19.4640  256.6890    0.1776
C200704211753A -45.4800  287.0500  YS.CCHM      20.7710  204.0030   -0.1120
C200704211753A -45.4800  287.0500  YS.LHSM      20.8910  203.3420   -0.1189
C200704211753A -45.4800  287.0500  YS.LHSM      20.8910  203.3420   -0.1132
C200704211753A -45.4800  287.0500  YS.PL37      19.8230  199.9520   -0.2010
C200704211753A -45.4800  287.0500  YS.PL41      24.5740  201.0670   -0.0775
C200704211753A -45.4800  287.0500  YS.PL62      14.6890  208.3130   -0.1128
C200704211753A -45.4800  287.0500  YS.PL68      14.6600  202.1410   -0.1437
C200704211753A -45.4800  287.0500  YS.PL69      16.3480  202.2990   -0.1827
C200704211753A -45.4800  287.0500  YS.PL73      18.5650  201.2400   -0.2054
C200705251747A -24.3300  292.6400  G.HDC        10.0020  275.8890    0.5300
C200705251747A -24.3300  292.6400  G.KIP        21.4200  201.9890   -0.2060
C200705251747A -24.3300  292.6400  G.PPT       -17.5690  210.4240   -0.1895
C200705251747A -24.3300  292.6400  G.UNM        19.3300  260.8220    0.0372
C200705251747A -24.3300  292.6400  GT.LPAZ     -16.2880  291.8690    1.1379
C200705251747A -24.3300  292.6400  IM.TX31      29.3340  256.3320    0.0117
C200705251747A -24.3300  292.6400  IU.AFI      -13.9090  188.2230   -0.1552
C200705251747A -24.3300  292.6400  IU.KIP       21.4200  201.9890   -0.2060
C200705251747A -24.3300  292.6400  IU.LCO      -29.0110  289.3000    0.5711
C200705251747A -24.3300  292.6400  IU.POHA      19.7570  204.4670   -0.2568
C200705251747A -24.3300  292.6400  IU.PTCN     -25.0710  229.9050    0.1462
C200705251747A -24.3300  292.6400  IU.PTCN     -25.0710  229.9050   -0.1117
C200705251747A -24.3300  292.6400  IU.RAR      -21.2120  200.2270   -0.1419
C200705251747A -24.3300  292.6400  IU.TRQA     -38.0570  298.0210    0.4403
C200705251747A -24.3300  292.6400  IU.TRQA     -38.0570  298.0210    0.3218
C200705251747A -24.3300  292.6400  NR.NE83      24.7310  252.2610   -0.0311
C200705251747A -24.3300  292.6400  TA.214A      31.9560  247.1890    0.0092
C200705251747A -24.3300  292.6400  TA.217A      31.7750  249.1840    0.0854
C200705251747A -24.3300  292.6400  TA.319A      31.3760  250.7190    0.0580
C200705251747A -24.3300  292.6400  US.JCT       30.4790  260.1980    0.3441
C200705251747A -24.3300  292.6400  XF.MA07      18.8930  257.2060    0.0713
C200705251747A -24.3300  292.6400  XF.MA09      18.0620  257.3430    0.0972
C200705251747A -24.3300  292.6400  XF.MA12      18.7810  257.8090    0.2636
C200705251747A -24.3300  292.6400  XF.MA17      19.4900  257.9670    0.0716
C200705251747A -24.3300  292.6400  XF.MA22      19.5910  257.0910    0.0347
C200705251747A -24.3300  292.6400  XF.MA27      20.1210  256.8560    0.1023
C200705251747A -24.3300  292.6400  XF.MA32      19.6160  255.4660    0.1282
C200705251747A -24.3300  292.6400  XF.MA37      19.8990  254.6810    0.0000
C200705251747A -24.3300  292.6400  XF.MA45      19.8120  255.7800    0.0706
C200705251747A -24.3300  292.6400  XF.MA49      19.4640  256.6890   -0.5663
C200705251747A -24.3300  292.6400  XF.MA53      19.2380  257.2360    0.1420
C200705251747A -24.3300  292.6400  YS.BIG2      19.0790  204.2270   -0.2774
C200705251747A -24.3300  292.6400  YS.KCCH      21.9710  200.5990   -0.1904
C200705251747A -24.3300  292.6400  YS.LHSM      20.8910  203.3420   -0.2079
C200705251747A -24.3300  292.6400  YS.NGOK      22.1230  200.3350   -0.1967
C200706141337A -36.2200  259.6300  CU.BCIP       9.1660  280.1630   -0.2097
C200706141337A -36.2200  259.6300  CU.TGUH      14.0570  272.7270    0.0369
C200706141337A -36.2200  259.6300  CU.TGUH      14.0570  272.7270    0.0749
C200706141337A -36.2200  259.6300  CX.PB01     -21.0430  290.5130   -0.7190
C200706141337A -36.2200  259.6300  CX.PB01     -21.0430  290.5130   -0.3888
C200706141337A -36.2200  259.6300  CX.PB01     -21.0430  290.5130   -0.6436
C200706141337A -36.2200  259.6300  CX.PB02     -21.3200  290.1040   -0.5071
C200706141337A -36.2200  259.6300  CX.PB02     -21.3200  290.1040   -0.3708
C200706141337A -36.2200  259.6300  CX.PB02     -21.3200  290.1040   -0.5711
C200706141337A -36.2200  259.6300  CX.PB03     -22.0480  290.2470   -0.6384
C200706141337A -36.2200  259.6300  CX.PB03     -22.0480  290.2470   -0.3490
C200706141337A -36.2200  259.6300  CX.PB03     -22.0480  290.2470   -0.6368
C200706141337A -36.2200  259.6300  CX.PB04     -22.3340  289.8510   -0.6116
C200706141337A -36.2200  259.6300  CX.PB04     -22.3340  289.8510   -0.3046
C200706141337A -36.2200  259.6300  CX.PB04     -22.3340  289.8510   -0.5816
C200706141337A -36.2200  259.6300  CX.PB05     -22.8530  289.7980   -0.6661
C200706141337A -36.2200  259.6300  CX.PB05     -22.8530  289.7980   -0.2826
C200706141337A -36.2200  259.6300  CX.PB05     -22.8530  289.7980   -0.6295
C200706141337A -36.2200  259.6300  CX.PB06     -22.7060  290.4280   -0.7330
C200706141337A -36.2200  259.6300  CX.PB06     -22.7060  290.4280   -0.3263
C200706141337A -36.2200  259.6300  CX.PB06     -22.7060  290.4280   -0.6813
C200706141337A -36.2200  259.6300  CX.PB07     -21.7270  290.1140   -1.2166
C200706141337A -36.2200  259.6300  CX.PB07     -21.7270  290.1140   -0.3483
C200706141337A -36.2200  259.6300  CX.PB07     -21.7270  290.1140   -0.0800
C200706141337A -36.2200  259.6300  CX.PB08     -20.1410  290.8470   -1.2968
C200706141337A -36.2200  259.6300  CX.PB08     -20.1410  290.8470   -0.2460
C200706141337A -36.2200  259.6300  G.HDC        10.0020  275.8890   -0.0650
C200706141337A -36.2200  259.6300  G.KIP        21.4200  201.9890   -0.0337
C200706141337A -36.2200  259.6300  G.KIP        21.4200  201.9890   -0.0343
C200706141337A -36.2200  259.6300  G.PEL       -33.1440  289.3250   -0.3853
C200706141337A -36.2200  259.6300  G.PPT       -17.5690  210.4240   -1.2135
C200706141337A -36.2200  259.6300  G.UNM        19.3300  260.8220   -0.0681
C200706141337A -36.2200  259.6300  G.UNM        19.3300  260.8220    0.1931
C200706141337A -36.2200  259.6300  GE.BOAB      12.4490  274.3340    0.1130
C200706141337A -36.2200  259.6300  GE.LVC      -22.6130  291.0890   -0.7013
C200706141337A -36.2200  259.6300  GE.LVC      -22.6130  291.0890   -0.3189
C200706141337A -36.2200  259.6300  GE.LVC      -22.6130  291.0890   -0.7684
C200706141337A -36.2200  259.6300  GT.LPAZ     -16.2880  291.8690   -0.3117
C200706141337A -36.2200  259.6300  GT.LPAZ     -16.2880  291.8690    0.1996
C200706141337A -36.2200  259.6300  GT.LPAZ     -16.2880  291.8690   -0.4894
C200706141337A -36.2200  259.6300  GT.PLCA     -40.7330  289.4490    0.4385
C200706141337A -36.2200  259.6300  GT.PLCA     -40.7330  289.4490   -0.4453
C200706141337A -36.2200  259.6300  GT.PLCA     -40.7330  289.4490    0.0000
C200706141337A -36.2200  259.6300  GT.PLCA     -40.7330  289.4490    0.4121
C200706141337A -36.2200  259.6300  II.EFI      -51.6750  301.9360    0.1449
C200706141337A -36.2200  259.6300  II.EFI      -51.6750  301.9360    1.1638
C200706141337A -36.2200  259.6300  II.EFI      -51.6750  301.9360    0.1220
C200706141337A -36.2200  259.6300  II.NNA      -11.9880  283.1580   -0.2768
C200706141337A -36.2200  259.6300  II.RPN      -27.1270  250.6660   -0.5839
C200706141337A -36.2200  259.6300  II.RPN      -27.1270  250.6660   -0.5003
C200706141337A -36.2200  259.6300  IM.TX31      29.3340  256.3320    0.4263
C200706141337A -36.2200  259.6300  IM.TX31      29.3340  256.3320   -0.0229
C200706141337A -36.2200  259.6300  IM.TX31      29.3340  256.3320    0.4120
C200706141337A -36.2200  259.6300  IM.TX32      29.3340  256.3330    0.4263
C200706141337A -36.2200  259.6300  IM.TX32      29.3340  256.3330   -0.0229
C200706141337A -36.2200  259.6300  IM.TX32      29.3340  256.3330    0.4221
C200706141337A -36.2200  259.6300  IU.AFI      -13.9090  188.2230   -0.1076
C200706141337A -36.2200  259.6300  IU.HKT       29.9620  264.1620    0.0000
C200706141337A -36.2200  259.6300  IU.KIP       21.4200  201.9890   -0.0337
C200706141337A -36.2200  259.6300  IU.KIP       21.4200  201.9890   -0.0343
C200706141337A -36.2200  259.6300  IU.LVC      -22.6130  291.0890   -0.7013
C200706141337A -36.2200  259.6300  IU.LVC      -22.6130  291.0890   -0.3189
C200706141337A -36.2200  259.6300  IU.LVC      -22.6130  291.0890   -0.7684
C200706141337A -36.2200  259.6300  IU.OTAV       0.2380  281.5490   -0.4621
C200706141337A -36.2200  259.6300  IU.OTAV       0.2380  281.5490   -0.2553
C200706141337A -36.2200  259.6300  IU.PAYG      -0.6740  269.7140    0.1036
C200706141337A -36.2200  259.6300  IU.PAYG      -0.6740  269.7140   -0.2545
C200706141337A -36.2200  259.6300  IU.PAYG      -0.6740  269.7140    0.0495
C200706141337A -36.2200  259.6300  IU.POHA      19.7570  204.4670   -0.0869
C200706141337A -36.2200  259.6300  IU.POHA      19.7570  204.4670   -0.0879
C200706141337A -36.2200  259.6300  IU.PTCN     -25.0710  229.9050   -1.1508
C200706141337A -36.2200  259.6300  IU.RAO      -29.2450  182.0710   -0.0704
C200706141337A -36.2200  259.6300  IU.RAR      -21.2120  200.2270   -0.2056
C200706141337A -36.2200  259.6300  IU.TEIG      20.2260  271.7240    0.1095
C200706141337A -36.2200  259.6300  IU.TRQA     -38.0570  298.0210    0.2162
C200706141337A -36.2200  259.6300  IU.TRQA     -38.0570  298.0210   -0.3961
C200706141337A -36.2200  259.6300  IU.TRQA     -38.0570  298.0210    0.2448
C200706141337A -36.2200  259.6300  NR.NE73      30.0650  244.6520   -0.3048
C200706141337A -36.2200  259.6300  NU.BOAB      12.4490  274.3340    0.1130
C200706141337A -36.2200  259.6300  TA.218A      31.9740  249.9540   -0.0760
C200706141337A -36.2200  259.6300  TA.218A      31.9740  249.9540   -0.1954
C200706141337A -36.2200  259.6300  TA.219A      31.9990  250.7410    0.0225
C200706141337A -36.2200  259.6300  TA.319A      31.3760  250.7190   -0.1316
C200706141337A -36.2200  259.6300  US.JCT       30.4790  260.1980   -0.3506
C200706141337A -36.2200  259.6300  US.JCT       30.4790  260.1980    0.2182
C200706141337A -36.2200  259.6300  US.JCT       30.4790  260.1980    0.1955
C200706141337A -36.2200  259.6300  US.KVTX      27.5460  262.1070   -0.4850
C200706141337A -36.2200  259.6300  US.KVTX      27.5460  262.1070    0.0921
C200706141337A -36.2200  259.6300  XF.MA23      19.6670  256.8970    0.3612
C200707120523A -8.0000  285.5800  AU.NIUE     -19.0760  190.0730   -0.1411
C200707120523A -8.0000  285.5800  AU.NIUE     -19.0760  190.0730    0.2686
C200707120523A -8.0000  285.5800  AU.NIUE     -19.0760  190.0730   -0.0911
C200707120523A -8.0000  285.5800  CU.BCIP       9.1660  280.1630   -0.4439
C200707120523A -8.0000  285.5800  CU.BCIP       9.1660  280.1630    0.2229
C200707120523A -8.0000  285.5800  CU.TGUH      14.0570  272.7270    0.3908
C200707120523A -8.0000  285.5800  G.HDC        10.0020  275.8890    0.3503
C200707120523A -8.0000  285.5800  G.HDC        10.0020  275.8890    0.1776
C200707120523A -8.0000  285.5800  G.HDC        10.0020  275.8890    0.0682
C200707120523A -8.0000  285.5800  G.PEL       -33.1440  289.3250   -0.8056
C200707120523A -8.0000  285.5800  G.PEL       -33.1440  289.3250    0.0000
C200707120523A -8.0000  285.5800  G.PPT       -17.5690  210.4240   -0.3179
C200707120523A -8.0000  285.5800  G.PPT       -17.5690  210.4240   -0.2957
C200707120523A -8.0000  285.5800  G.UNM        19.3300  260.8220   -0.0388
C200707120523A -8.0000  285.5800  G.UNM        19.3300  260.8220   -0.0357
C200707120523A -8.0000  285.5800  GT.LPAZ     -16.2880  291.8690   -0.1706
C200707120523A -8.0000  285.5800  GT.LPAZ     -16.2880  291.8690    0.0642
C200707120523A -8.0000  285.5800  GT.LPAZ     -16.2880  291.8690   -0.8353
C200707120523A -8.0000  285.5800  GT.PLCA     -40.7330  289.4490    0.1388
C200707120523A -8.0000  285.5800  GT.PLCA     -40.7330  289.4490    0.1604
C200707120523A -8.0000  285.5800  GT.PLCA     -40.7330  289.4490    0.1355
C200707120523A -8.0000  285.5800  IM.TX31      29.3340  256.3320    0.0162
C200707120523A -8.0000  285.5800  IM.TX31      29.3340  256.3320    0.0140
C200707120523A -8.0000  285.5800  IM.TX31      29.3340  256.3320   -0.2919
C200707120523A -8.0000  285.5800  IU.HKT       29.9620  264.1620    0.2174
C200707120523A -8.0000  285.5800  IU.LCO      -29.0110  289.3000    0.0609
C200707120523A -8.0000  285.5800  IU.LCO      -29.0110  289.3000    0.6638
C200707120523A -8.0000  285.5800  IU.LCO      -29.0110  289.3000   -0.0907
C200707120523A -8.0000  285.5800  IU.LVC      -22.6130  291.0890    0.4290
C200707120523A -8.0000  285.5800  IU.LVC      -22.6130  291.0890    1.0443
C200707120523A -8.0000  285.5800  IU.OTAV       0.2380  281.5490   -1.1772
C200707120523A -8.0000  285.5800  IU.OTAV       0.2380  281.5490    0.4354
C200707120523A -8.0000  285.5800  IU.PAYG      -0.6740  269.7140   -1.4892
C200707120523A -8.0000  285.5800  IU.PAYG      -0.6740  269.7140   -0.4396
C200707120523A -8.0000  285.5800  IU.PAYG      -0.6740  269.7140   -1.4111
C200707120523A -8.0000  285.5800  IU.TEIG      20.2260  271.7240    0.1036
C200707120523A -8.0000  285.5800  NR.NE73      30.0650  244.6520    0.1902
C200707120523A -8.0000  285.5800  NR.NE73      30.0650  244.6520   -0.0237
C200707120523A -8.0000  285.5800  NR.NE74      28.0080  245.9860   -0.0627
C200707120523A -8.0000  285.5800  NR.NE75      27.2930  247.1440   -0.0641
C200707120523A -8.0000  285.5800  NR.NE80      30.5000  247.6800   -0.0412
C200707120523A -8.0000  285.5800  NR.NE80      30.5000  247.6800    0.0120
C200707120523A -8.0000  285.5800  NR.NE81      28.9180  250.3640   -0.0144
C200707120523A -8.0000  285.5800  NR.NE81      28.9180  250.3640    0.0000
C200707120523A -8.0000  285.5800  NR.NE84      24.9140  248.4550   -0.1087
C200707120523A -8.0000  285.5800  NR.NE85      24.1300  249.5630   -0.1527
C200707120523A -8.0000  285.5800  TA.214A      31.9560  247.1890    0.0730
C200707120523A -8.0000  285.5800  TA.216A      32.0020  248.5430    0.5045
C200707120523A -8.0000  285.5800  TA.216A      32.0020  248.5430    0.1734
C200707120523A -8.0000  285.5800  TA.216A      32.0020  248.5430   -0.0273
C200707120523A -8.0000  285.5800  TA.216A      32.0020  248.5430    0.3942
C200707120523A -8.0000  285.5800  TA.216A      32.0020  248.5430    0.0993
C200707120523A -8.0000  285.5800  TA.217A      31.7750  249.1840    0.0750
C200707120523A -8.0000  285.5800  TA.217A      31.7750  249.1840   -0.0413
C200707120523A -8.0000  285.5800  TA.217A      31.7750  249.1840    0.1130
C200707120523A -8.0000  285.5800  TA.218A      31.9740  249.9540    0.2015
C200707120523A -8.0000  285.5800  TA.218A      31.9740  249.9540   -0.0138
C200707120523A -8.0000  285.5800  TA.218A      31.9740  249.9540    0.1647
C200707120523A -8.0000  285.5800  TA.219A      31.9990  250.7410    0.1909
C200707120523A -8.0000  285.5800  TA.219A      31.9990  250.7410   -0.0975
C200707120523A -8.0000  285.5800  TA.219A      31.9990  250.7410    0.1919
C200707120523A -8.0000  285.5800  TA.318A      31.4390  250.0090    0.0761
C200707120523A -8.0000  285.5800  TA.318A      31.4390  250.0090    0.0279
C200707120523A -8.0000  285.5800  TA.318A      31.4390  250.0090    0.1400
C200707120523A -8.0000  285.5800  TA.319A      31.3760  250.7190    0.0140
C200707120523A -8.0000  285.5800  TA.319A      31.3760  250.7190    0.1671
C200707120523A -8.0000  285.5800  US.JCT       30.4790  260.1980    0.0600
C200707120523A -8.0000  285.5800  US.JCT       30.4790  260.1980   -0.0294
C200707120523A -8.0000  285.5800  US.KVTX      27.5460  262.1070   -0.0712
C200707120523A -8.0000  285.5800  US.KVTX      27.5460  262.1070    0.0376
C200707120523A -8.0000  285.5800  US.KVTX      27.5460  262.1070   -0.0633
C200707211327A -8.0800  288.7000  CU.TGUH      14.0570  272.7270    0.1611
C200707211327A -8.0800  288.7000  CU.TGUH      14.0570  272.7270    0.4075
C200707211327A -8.0800  288.7000  G.PEL       -33.1440  289.3250   -0.9437
C200707211327A -8.0800  288.7000  G.PEL       -33.1440  289.3250   -0.0675
C200707211327A -8.0800  288.7000  GT.LPAZ     -16.2880  291.8690   -0.5853
C200707211327A -8.0800  288.7000  GT.LPAZ     -16.2880  291.8690   -3.3378
C200707211327A -8.0800  288.7000  GT.PLCA     -40.7330  289.4490    0.0903
C200707211327A -8.0800  288.7000  GT.PLCA     -40.7330  289.4490   -0.2543
C200707211327A -8.0800  288.7000  IU.LVC      -22.6130  291.0890    0.4566
C200707211327A -8.0800  288.7000  IU.LVC      -22.6130  291.0890   -0.1728
C200707211327A -8.0800  288.7000  IU.OTAV       0.2380  281.5490   -0.6325
C200707211327A -8.0800  288.7000  IU.OTAV       0.2380  281.5490    0.2433
C200707211327A -8.0800  288.7000  IU.OTAV       0.2380  281.5490    0.5112
C200707211327A -8.0800  288.7000  IU.TEIG      20.2260  271.7240    0.2015
C200707211327A -8.0800  288.7000  IU.TRQA     -38.0570  298.0210   -0.2405
C200707211327A -8.0800  288.7000  IU.TRQA     -38.0570  298.0210   -0.5998
C200707211327A -8.0800  288.7000  NR.NE85      24.1300  249.5630    0.0459
C200707211327A -8.0800  288.7000  US.JCT       30.4790  260.1980   -0.1428
C200707211534A -22.3100  294.0000  AU.NIUE     -19.0760  190.0730    0.1898
C200707211534A -22.3100  294.0000  AU.NIUE     -19.0760  190.0730    0.1985
C200707211534A -22.3100  294.0000  CU.BCIP       9.1660  280.1630    0.0000
C200707211534A -22.3100  294.0000  CU.BCIP       9.1660  280.1630    0.1391
C200707211534A -22.3100  294.0000  G.HDC        10.0020  275.8890    0.5071
C200707211534A -22.3100  294.0000  G.HDC        10.0020  275.8890   -0.1218
C200707211534A -22.3100  294.0000  G.KIP        21.4200  201.9890   -0.2024
C200707211534A -22.3100  294.0000  G.KIP        21.4200  201.9890   -0.2548
C200707211534A -22.3100  294.0000  G.PEL       -33.1440  289.3250   -1.8502
C200707211534A -22.3100  294.0000  G.PPT       -17.5690  210.4240   -0.0581
C200707211534A -22.3100  294.0000  G.PPT       -17.5690  210.4240   -0.2966
C200707211534A -22.3100  294.0000  G.PPT       -17.5690  210.4240    0.0693
C200707211534A -22.3100  294.0000  G.PPT       -17.5690  210.4240   -0.2904
C200707211534A -22.3100  294.0000  G.UNM        19.3300  260.8220    0.0380
C200707211534A -22.3100  294.0000  G.UNM        19.3300  260.8220   -0.1948
C200707211534A -22.3100  294.0000  G.UNM        19.3300  260.8220   -0.0483
C200707211534A -22.3100  294.0000  GT.PLCA     -40.7330  289.4490    0.2542
C200707211534A -22.3100  294.0000  GT.PLCA     -40.7330  289.4490    0.6130
C200707211534A -22.3100  294.0000  GT.PLCA     -40.7330  289.4490    0.1481
C200707211534A -22.3100  294.0000  IU.AFI      -13.9090  188.2230   -0.2067
C200707211534A -22.3100  294.0000  IU.KIP       21.4200  201.9890   -0.2024
C200707211534A -22.3100  294.0000  IU.KIP       21.4200  201.9890   -0.2548
C200707211534A -22.3100  294.0000  IU.LCO      -29.0110  289.3000   -1.1853
C200707211534A -22.3100  294.0000  IU.LVC      -22.6130  291.0890   -2.0776
C200707211534A -22.3100  294.0000  IU.OTAV       0.2380  281.5490   -0.4179
C200707211534A -22.3100  294.0000  IU.OTAV       0.2380  281.5490    0.4926
C200707211534A -22.3100  294.0000  IU.OTAV       0.2380  281.5490   -0.0575
C200707211534A -22.3100  294.0000  IU.PAYG      -0.6740  269.7140   -0.2561
C200707211534A -22.3100  294.0000  IU.PAYG      -0.6740  269.7140   -0.2013
C200707211534A -22.3100  294.0000  IU.POHA      19.7570  204.4670   -0.3893
C200707211534A -22.3100  294.0000  IU.POHA      19.7570  204.4670   -0.3015
C200707211534A -22.3100  294.0000  IU.POHA      19.7570  204.4670    0.0169
C200707211534A -22.3100  294.0000  IU.RAO      -29.2450  182.0710   -0.0351
C200707211534A -22.3100  294.0000  IU.RAR      -21.2120  200.2270   -0.2046
C200707211534A -22.3100  294.0000  IU.TEIG      20.2260  271.7240   -0.2816
C200707211534A -22.3100  294.0000  IU.TEIG      20.2260  271.7240    0.0679
C200707211534A -22.3100  294.0000  IU.TRQA     -38.0570  298.0210   -0.2633
C200707211534A -22.3100  294.0000  IU.XMAS       2.0450  202.5540   -0.5160
C200707211534A -22.3100  294.0000  NR.NE73      30.0650  244.6520   -0.1190
C200707211534A -22.3100  294.0000  NR.NE73      30.0650  244.6520   -0.0639
C200707211534A -22.3100  294.0000  NR.NE74      28.0080  245.9860   -0.1896
C200707211534A -22.3100  294.0000  NR.NE74      28.0080  245.9860   -0.0658
C200707211534A -22.3100  294.0000  NR.NE75      27.2930  247.1440   -0.0388
C200707211534A -22.3100  294.0000  NR.NE75      27.2930  247.1440   -0.2036
C200707211534A -22.3100  294.0000  NR.NE75      27.2930  247.1440   -0.0191
C200707211534A -22.3100  294.0000  NR.NE80      30.5000  247.6800   -0.3201
C200707211534A -22.3100  294.0000  NR.NE80      30.5000  247.6800   -0.0094
C200707211534A -22.3100  294.0000  NR.NE81      28.9180  250.3640   -0.2364
C200707211534A -22.3100  294.0000  NR.NE81      28.9180  250.3640   -0.0758
C200707211534A -22.3100  294.0000  NR.NE84      24.9140  248.4550    0.0962
C200707211534A -22.3100  294.0000  NR.NE84      24.9140  248.4550   -0.0300
C200707211534A -22.3100  294.0000  NR.NE85      24.1300  249.5630   -0.0402
C200707211534A -22.3100  294.0000  TA.214A      31.9560  247.1890    0.0091
C200707211534A -22.3100  294.0000  TA.216A      32.0020  248.5430   -0.0274
C200707211534A -22.3100  294.0000  TA.216A      32.0020  248.5430   -0.3622
C200707211534A -22.3100  294.0000  TA.216A      32.0020  248.5430    0.0000
C200707211534A -22.3100  294.0000  TA.217A      31.7750  249.1840   -0.0191
C200707211534A -22.3100  294.0000  TA.217A      31.7750  249.1840    0.1157
C200707211534A -22.3100  294.0000  TA.217A      31.7750  249.1840   -0.3841
C200707211534A -22.3100  294.0000  TA.217A      31.7750  249.1840    0.0092
C200707211534A -22.3100  294.0000  TA.218A      31.9740  249.9540    0.0192
